_type,_id,_revision,_page.next,telkinio_pav,m_vietos_kodas,m_vietos_pav,koord,data,debitas,sroves_greitis,vandens_temp,suspend_medziagos,sarmingumas,deguon_istirpes,deguon_prisotinimas,ph,elektr_laidis,biochem_deg_suvartojimas,amonio_azotas,nitritu_azotas,nitratu_azotas,azotas_mineralinis,azotas_bendras,fosfatu_fosforas,fosforas_bendras,chem_deg_suvartojimas,anglingumas,chloridai,kalcis,kalis,magnis,natris,sulfatai,chlorofilas_a,kalcio_karbonatas,gyvsidabris,kadmis,nikelis,svinas,varis,chromas,vanadis,aliuminis,alavas,arsenas,cinkas,antracenas,fluorantenas,naftalenas,benz_a_pirenas,benz_b_fluorantenas,benz_k_fluorantenas,benz_ghi_perilenas,inden_123_cd_pirenas,p4_n_nonilfenolis,p4_n_oktilfenolis,p4_nonilfenolis,p4_nonilfenolis_sakot,p4_n_nonilfenolis_sakot,p4_tert_oktilfenolis,p4_t_oktilfenolio_dietoksilatas,p4_t_oktilfenolio_monoetoksilatas,p4_t_oktilfenolio_trietoksilatas,nonilfenoliai,pentachlorfenolis,benzenas,p12_dichloretanas,p123_trichlorbenzenas,p124_trichlorbenzenas,heksachlorbutadienas,trichloretilenas,tetrachlormetanas,dichlormetanas,tetrachloretilenas,trichlormetanas,aldrinas,dieldrinas,izodrinas,endrinas,alfa_heksachlorcikloheksanas,beta_heksachlorcikloheksanas,gama_heksachlorcikloheksanas,heksachlorbenzenas,pentachlorbenzenas,alfa_endosulfanas,beta_endosulfanas,o_p_ddt,p_p_ddd,p_p_ddt,p_p_dde,simazinas,atrazinas,diuronas,izoproturonas,chinoksifenas,aklonifenas,cibutrinas,terbutrinas,chlorpyrifosas,chlorfenvinfosas,trifluralinas,heptachloras,heptachloro_epoksidas,tributilalavo_katijonas,di2_etilheksilftalatas,chloralkanai,hbcdd,bde_28,bde_47,bde_85,bde_99,bde_100,bde_153,bde_154,pcb_28,pcb_52,pcb_101,pcb_118,pcb_138,pcb_153,pcb_180,p17_alfa_etinilestradiolis,p17_beta_estradiolis,estronas,eritromicinas,klaritromicinas,azitromicinas,amoksicilinas,ciprofloksacinas,diklofenakas,p26_di_tret_butil_4_metilfenolis,tiametoksamas,tiaklopridas,metiokarbas,oksadiazonas,trialatas,klotianidinas,imidaklopridas,acetamipridas,pfba,pfpea,pfhxa,pfhpa,pfoa,pfnr,pfda,pfunda,pfdoda,pfbs,pfhxs,pfhps,pfos,pfds,pfosa,dikofolis,alachloras,bifenoksas,cipermetrinas,dichlorvosas,hbcdd_izo_sum,pfos_dariniai,sulfametoksazolas,trimetoprimas,venlafaksinas,odesmetilvenlafaksinas,flukonazolas,penkonazolas,ipkonazolas,tebukonazolas,klotrimazolas,imazalilas,tetrakonazolas,dimoksistrobinas,famoksadonas,metaflumizonas,metkonazolas,mikonazolas,prochlorazas
datasets/gov/aaa/upiu_monitoringo_duomenys/UpiuValstybinioMonitoringoDuomenys,50feadb8-e3e9-462a-90f8-4415fe8a2919,bc45479c-1b2b-4c78-9adb-7fad811f4e09,,Daugyvenė,LTR99,Daugyvenė žiotyse,POINT (6210168 497646),2021-05-26,6.24,0.42,13.1,12,5.0,9.28,88.55,7.46,854,3.8,0.02,0.055,7.7,7.775,9.75,0.028,0.086,34,,34.4,156.0,4.4,32.8,10.0,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/upiu_monitoringo_duomenys/UpiuValstybinioMonitoringoDuomenys,5105e0d8-500e-45db-bdbe-266c5a29e806,9b8f2de3-55e2-4ce7-85e3-d0c1439bbb22,,Ažytė,LTR908,Ažytė ties Barsukyne,POINT (6146296 478001),2021-02-08,0.102,0.094,0.5,2.5,6.2,11.8,81.661,8.2,758,1.2,0.027,0.025,15,15.052,18.0,0.015,0.044,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/upiu_monitoringo_duomenys/UpiuValstybinioMonitoringoDuomenys,510fe0df-abef-4924-9417-12c6494a2c0d,5ae09b38-c962-4229-a5fe-6724ee8ba77a,,Mūša,LTR1492,Mūša žemiau Dvariukų HE,POINT (6215175 505359),2019-07-30,1.32,0.08,21.4,2.5,5.0,8.21,93.615,8.1,904,1.3,0.019,0.01,0.12,0.149,1.2,1.01,1.02,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/upiu_monitoringo_duomenys/UpiuValstybinioMonitoringoDuomenys,511673e2-9812-4808-818a-ffac635df639,7070cdec-c01c-4fc0-9b99-77b08d504db9,,Nikajus,LTR336,Nikajus ties Girsiais,POINT (6176149 634427),2019-07-01,0.14,0.22,20.4,<2,3.6,7.4,82.682,8.2,396,0.81,0.03,0.005,0.23,0.265,0.28,0.015,0.026,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/upiu_monitoringo_duomenys/UpiuValstybinioMonitoringoDuomenys,51305f4e-5d48-4b2e-833c-339b39500a58,c3ee4762-5edf-4a0a-93cc-26932c813690,,Armona,LTR192,Armona žemiau santakos su Pavarkla,POINT (6117609 543873),2022-07-07,1.399,0.532,18.8,7.7,5.1,9.12,98.595,7.81,606,4.1,0.077,0.012,2.6,2.689,2.97,0.127,0.131,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/upiu_monitoringo_duomenys/UpiuValstybinioMonitoringoDuomenys,5132a110-410a-4faf-9ce8-1bc7d73f6bae,37cc54c6-6113-448c-8c0d-ae3951e04c76,,Verknė,LTR1294,Verknė ties Paverkniais,POINT (6051195 505912),2021-02-08,2.61,0.36,0.0,7.5,3.5,14.2,96.928,7.9,630,2.4,0.073,0.017,1.8,1.89,2.4,0.02,0.1,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/upiu_monitoringo_duomenys/UpiuValstybinioMonitoringoDuomenys,5140dcbc-7d25-4a25-9c1f-0535b1c7cbeb,cd886e41-55d6-4a91-9e36-bafb65600710,,Žemoji Gervė,LTR379,Žemoji Gervė aukščiau Nausėdžių,POINT (6246854 548981),2022-02-23,0.441,0.313,1.4,4.5,3.1,10.45,74.166,7.8,286,1.3,0.029,0.009,3.6,3.638,5.5,0.027,0.094,66.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/upiu_monitoringo_duomenys/UpiuValstybinioMonitoringoDuomenys,514da22e-5239-4dbc-a1b7-c0059d7faf00,05c8db6f-46a1-40ea-944f-9214eb86fd41,,Beržtalis,LTR438,Beržtalis ties Puodžiūnais,POINT (6227295 500747),2019-09-24,0.023,0.11,5.3,5.5,5.3,11.07,87.234,8.0,1008,2.0,0.012,0.013,3,3.025,8.8,0.028,0.046,23.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/upiu_monitoringo_duomenys/UpiuValstybinioMonitoringoDuomenys,514dd78f-13e0-43a8-9f7d-fd388feb0be7,25685ff4-3ce3-4298-b1d9-c72f2741702b,,Venta,LTR1514,Venta aukščiau Kuršėnų,POINT (6205623 434523),2019-04-08,2.81,,7.8,6.9,4.9,7.46,,8.18,578,2.1,0.044,0.014,2.76,2.82,3.83,0.017,0.043,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/upiu_monitoringo_duomenys/UpiuValstybinioMonitoringoDuomenys,516bce37-69d3-4256-be1f-059afa8f4f15,e6372641-aa1f-43ab-9153-4ec6c7eb4faf,,Minija,LTR266,Minija ties Suvernais,POINT (6143667 328158),2019-11-11,36.1,0.29,9.0,8.1,3.0,8.7,,7.2,404,2.5,0.031,0.028,2,2.059,2.7,0.02,0.061,28,13.5,,,,,,,,208.0,"<0,01","<0,1",1.1,<1,1.9,"<0,5",0.53,61,"<0,1",<2,<30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/upiu_monitoringo_duomenys/UpiuValstybinioMonitoringoDuomenys,516fab11-d276-4e59-a060-ada0615b4e02,f58ba9bc-a3a7-4665-b5ca-24b7b58ae85a,,Šventoji,LTR334,Šventoji ties Dusetomis,POINT (6179831 615186),2021-09-23,1.87,,9.1,6.2,4.2,8.1,70.313,7.7,406,3.3,0.02,0.005,0.23,0.255,1.2,0.004,0.072,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/upiu_monitoringo_duomenys/UpiuValstybinioMonitoringoDuomenys,517561e1-5a11-481d-8e85-cf97efb0abff,38637de4-bb87-4bf2-b367-4a45e2458d6d,,Dysna,LTR325,Dysna ties Kačergiške,POINT (6138207 653812),2019-06-11,0.24,0.04,23.2,2.6,4.4,6.6,78.014,7.6,446,1.5,0.13,0.048,0.19,0.368,2.4,0.035,0.069,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/upiu_monitoringo_duomenys/UpiuValstybinioMonitoringoDuomenys,51886068-4835-4fe5-89b1-1a93f12e8b99,2d54afd3-165b-4554-8078-e45841432a29,,Peršėkė,LTR1465,Peršėkė žemiau Krokialaukio,POINT (6034309 485389),2020-07-01,1.662,0.405,23.3,6.5,3.7,7.1,84.024,8.2,576,3.1,0.11,0.012,0.6,0.722,0.8,0.056,0.086,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/upiu_monitoringo_duomenys/UpiuValstybinioMonitoringoDuomenys,5195d2a8-7059-4647-b71d-631512e41b3d,8c6e93da-6c7a-4bff-82a7-e17ac340240e,,Judrė,LTR1679,Judrė netoli žiočių,POINT (6075560 463715),2020-02-25,0.38,0.4,3.1,4.6,3.2,8.91,66.196,7.53,428,3.1,0.06,0.008,1.2,1.268,2.5,0.041,0.067,28.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/upiu_monitoringo_duomenys/UpiuValstybinioMonitoringoDuomenys,519e6fb4-9f03-46b2-a0af-2972b194bbd1,2fa439d9-56b4-4a35-9f88-1da342581115,,Armona,LTR192,Armona žemiau santakos su Pavarkla,POINT (6117609 543873),2018-03-01,2.032,0.506,0.1,7.3,5.4,12.74,87.201,7.99,621,2.9,0.229,0.018,3.76,4.007,7.61,0.026,0.035,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/upiu_monitoringo_duomenys/UpiuValstybinioMonitoringoDuomenys,51a6dc69-c6a8-4f0e-848f-3118b45a5362,9476e608-b901-41e7-ba64-dd87f8fdf713,,Nova,LTR1306,Nova ties Rygiškiais,POINT (6077848 445029),2021-10-06,0.05,0.04,10.8,"<1,7",4.3,2.62,23.689,7.52,596,3.5,"<0,02",0.015,0.37,0.405,1.6,0.076,0.12,37.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/upiu_monitoringo_duomenys/UpiuValstybinioMonitoringoDuomenys,51ad4e3d-9191-4f04-a12b-3319e487b546,de60a678-f5f2-45e3-96c7-1ab47276a72e,,Ežerėlė,LTR782,Ežerėlė ties Žardeliais,POINT (6192034 482425),2021-07-15,,,23.1,31,8.5,6.25,73.703,8.15,863,8.1,0.07,0.007,0.18,0.257,2.0,0.37,0.44,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/upiu_monitoringo_duomenys/UpiuValstybinioMonitoringoDuomenys,51b68533-2072-4061-ad5c-d5862dcbabf7,d167abf3-bdd2-46af-b866-1cb0f681415f,,Venta,LTR1514,Venta aukščiau Kuršėnų,POINT (6205623 434523),2019-07-03,0.51,,18.9,2,4.8,6.66,,8.24,996,1.3,0.02,0.003,0.059,0.082,0.457,0.04,0.062,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/upiu_monitoringo_duomenys/UpiuValstybinioMonitoringoDuomenys,51ca699e-d3f4-4f1e-8604-ac1059e639ce,6db43570-3d02-4a07-99a3-976e3d25817e,,Minija,LTR787,Minija ties Stalgėnais,POINT (6190668 367304),2018-02-21,9.45,0.99,0.2,6.5,4.2,10.69,,8.38,205,1.1,0.113,0.008,0.857,0.978,2.21,0.026,0.061,27,,8.0,71.0,1.7,14.0,5.3,21,,,,,,,1.31,"<0,19",0.28,<30,"<0,1",2.41,4.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/upiu_monitoringo_duomenys/UpiuValstybinioMonitoringoDuomenys,51cd352b-6a21-454e-981a-9878fe657d62,93183b61-dd2e-4b0e-a6cc-5ff3fb6c423c,,Jara - Šatekšna,LTR1318,Jara-Šatekšna ties Pauriškiais,POINT (6168949 581330),2021-08-04,1.9,,17.5,<2,5.6,8.0,84.211,8.1,529,0.68,0.04,0.003,0.07,0.113,0.53,0.014,0.038,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/upiu_monitoringo_duomenys/UpiuValstybinioMonitoringoDuomenys,51da7e03-16a1-4e61-9e05-ecaa530f5f36,b071ad6f-2a15-4f4a-a560-f6172cebc8b5,,Saria,LTR1438,Saria žiotyse,POINT (6103466 619748),2018-06-05,0.402,0.422,12.0,2.7,4.3,9.39,87.349,8.31,376,1.2,"<0,01","<0,004",0.264,0.278,0.281,0.021,0.035,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/upiu_monitoringo_duomenys/UpiuValstybinioMonitoringoDuomenys,52042b88-9c93-4d61-b32a-46a915bb1981,4851ca2e-c2d4-4c81-954c-26aeedebc1f0,,Nevėžis,LTR40,Nevėžis aukščiau Raudondvario,POINT (6090872 487250),2017-01-02,113,0.56,3.0,3.9,5.3,12.1,89.696,8.5,796,1.8,0.054,0.032,13,13.086,14.0,0.058,0.078,33,,,,,,,,,,,,,,3.2,1,1.1,130,<5,<2,<15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/upiu_monitoringo_duomenys/UpiuValstybinioMonitoringoDuomenys,520cabcf-ac4a-4f07-a188-2ffb0ea03dc2,2d21f38f-340e-4b71-819d-23ce9c7f3a33,,Varduva,LTR430,Varduva ties Grieže,POINT (6255049 389000),2017-04-04,3.218,0.718,7.3,1.5,3.9,10.47,86.888,8.26,425,2.0,0.02,0.008,1.59,1.618,2.17,0.016,0.031,10,,10.0,69.0,2.1,10.0,6.3,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/upiu_monitoringo_duomenys/UpiuValstybinioMonitoringoDuomenys,52186a87-309e-49dd-a1e3-4c5469a8422c,af02a5c7-0e6b-41e5-bb93-2e03f1f4b485,,Nasvė,LTR1314,Nasvė ties Linskiu,POINT (6169518 593510),2019-07-01,0.09,0.16,18.7,2.8,5.6,6.8,73.355,8.0,579,1.2,0.04,0.019,0.38,0.439,0.28,0.005,0.031,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/upiu_monitoringo_duomenys/UpiuValstybinioMonitoringoDuomenys,521ac15f-e8e7-4347-a93e-0b6c48a4f6ef,2f221ec2-a7fc-46c7-9472-dcc4c39da953,,Laukesa,LTR106,Laukesa žemiau Zarasų,POINT (6181008 644352),2019-04-11,2.08,0.53,5.0,5.5,3.6,10.8,84.441,8.1,402,2.4,0.02,0.002,0.35,0.372,1.0,0.003,0.021,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/upiu_monitoringo_duomenys/UpiuValstybinioMonitoringoDuomenys,522a91af-9327-419b-a673-c44a03366bb9,f33b423b-9f42-43b8-bb4d-2cb53f51a990,,Lėvuo,LTR385,Lėvuo aukščiau Stirniškio,POINT (6184062 553496),2020-09-28,,,14.9,3,6.1,6.36,63.221,7.7,602,1.1,0.013,0.0039,0.09,0.107,1.0,0.03,0.064,30.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/upiu_monitoringo_duomenys/UpiuValstybinioMonitoringoDuomenys,52320b9d-b2ae-40fc-ba3a-1fe370647f25,e084e2c5-756c-49c2-883d-4ed57b4c5ad4,,Minija,LTR787,Minija ties Stalgėnais,POINT (6190668 367304),2020-03-03,60.8,0.92,5.3,21,2.5,13.2,104.019,8.44,283,1.7,0.111,0.011,1.92,2.042,2.44,0.015,0.063,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/upiu_monitoringo_duomenys/UpiuValstybinioMonitoringoDuomenys,5238da5c-7081-473e-81a2-22688ca3db15,b65477a9-754e-4e06-ab05-9f32978bf8f8,,Alšia,LTR505,Alšia ties Stakliškėmis,POINT (6049133 518551),2020-07-02,0.226,0.125,18.1,3,3.2,8.4,89.552,8.0,597,2.4,0.05,0.01,1.4,1.46,2.1,0.045,0.089,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/upiu_monitoringo_duomenys/UpiuValstybinioMonitoringoDuomenys,5244c15c-97e2-4c01-bcb9-62408b740bc9,c118fd33-7499-46ea-bbae-f268d96d6d8e,,Mituva,LTR1576,Mituva aukščiau Bandzinų I,POINT (6117242 414042),2019-02-25,,,1.8,8.7,3.8,11.9,,8.1,521,1.4,0.041,0.018,11,11.059,12.0,0.038,0.07,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/upiu_monitoringo_duomenys/UpiuValstybinioMonitoringoDuomenys,52492df0-af1e-4b1a-bff8-0a7c052e77e9,ab91607f-20e8-4b1d-8e8e-3b3458f7a141,,NERIS,LTR1488,Neris aukščiau Panerių,POINT (6061756 569674),2021-06-07,98.7,0.86,19.4,10,3.5,9.89,108.324,8.36,420,3.2,0.029,0.016,0.883,0.928,1.24,0.019,0.075,14,15.7,,,,,,,,222.0,"<0,01","<0,1",2.2,<1,<1,<1,0.12,<30,"<0,1",<2,<15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<0,15","<0,001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<0,01","<0,01","<0,01","<0,01","<0,01","<0,01","<0,01","<0,01","<0,01","<0,01","<0,01","<0,01","<0,01","<0,01","<0,01","<0,001","<0,001","<0,001","<0,00005","<0,00005",,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/upiu_monitoringo_duomenys/UpiuValstybinioMonitoringoDuomenys,525131f7-8133-4b14-895e-a7884684d959,3213400a-1204-495f-8853-696ff370dcbf,,NERIS,LTR50,Neris aukščiau Kauno,POINT (6091399 496152),2021-09-07,106.0,0.72,13.4,5.4,4.7,9.6,92.308,8.4,482,2.0,0.018,0.007,0.48,0.505,0.64,0.016,0.063,22,12.1,,,,,,,,366.0,"<0,01","<0,1",<2,<1,1.9,<1,0.76,<30,0.12,2.7,<15,"<0,002","<0,003","<0,002","<0,002","<0,002","<0,002","<0,003","<0,003",,"<0,1","<0,1",,"<0,01","<0,01",,,,,"<0,05",,,,,,,,,,,"<0,005","<0,005","<0,005","<0,005","<0,005","<0,005","<0,005","<0,005","<0,005","<0,004","<0,004","<0,005","<0,005","<0,005","<0,005","<0,05","<0,05","<0,05","<0,05","<0,05","<0,05","<0,05","<0,05","<0,5","<0,5","<0,5","<0,005","<0,005",,0.96,,,"<0,005","<0,005","<0,005","<0,005","<0,005","<0,005","<0,005",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<0,001","<0,001","<0,001","<0,00005","<0,00005",,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/upiu_monitoringo_duomenys/UpiuValstybinioMonitoringoDuomenys,52562138-e0b8-41a7-be1d-5178c4db452d,a1bb5286-3dbb-4789-8456-4383da505a3c,,Šyša,LTR20,Šyša žemiau Šilutės,POINT (6136687 337192),2019-10-14,9.51,0.61,11.0,9,3.5,8.5,,7.8,424,1.4,0.07,0.023,0.52,0.613,3.1,0.031,0.098,26,5.66,,,,,,,,227.0,"<0,01","<0,1",3.2,<1,3.6,"<0,5",0.3,49,"<0,1",<2,<30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
